VehicleNumber,Lines,Lat,Lon,Time
3644,11,52.232906,20.973019,2025-01-20 21:14:42
3645,11,52.20707,21.047832,2025-01-20 21:14:42
3646,11,52.231518,20.96962,2025-01-20 21:14:40
3647,23,52.252506,20.913877,2025-01-20 21:14:42
3648,11,52.232777,20.972652,2025-01-20 21:13:43
3649,17,52.180298,20.99375,2025-01-20 21:14:41
3802,27,52.237976,20.978912,2025-01-20 21:14:39
3804,20,52.271847,21.015596,2025-01-20 21:14:38
3805,20,52.25667,21.028572,2025-01-20 21:14:39
3806,27,52.27284,20.97197,2025-01-20 21:14:38
3809,20,52.231934,20.972067,2025-01-20 21:13:18
3812,20,52.231815,20.971767,2025-01-20 21:14:39
3813,27,52.237644,20.979403,2025-01-20 21:14:43
3816,20,52.290676,21.0021,2025-01-20 21:14:43
3817,27,52.232,20.973328,2025-01-20 21:14:38
3819,27,52.224815,20.931047,2025-01-20 21:14:39
3821,27,52.244415,20.9772,2025-01-20 21:14:42
3822,13,52.23243,20.970741,2025-01-20 21:14:40
3823,13,52.232166,20.97343,2025-01-20 21:14:42
4001,6,52.299652,20.928879,2025-01-20 21:14:39
4005,6,52.299507,20.931578,2025-01-20 21:14:18
4007,6,52.30091,20.94072,2025-01-20 21:14:25
4008,15,52.219185,20.990374,2025-01-20 21:14:35
4010,6,52.269333,20.984823,2025-01-20 21:14:36
4011,15,52.251816,20.99829,2025-01-20 21:14:27
4012,6,52.29178,20.928637,2025-01-20 21:14:37
4014,6,52.272133,20.972454,2025-01-20 21:14:33
4015,28,52.26668,20.963194,2025-01-20 21:14:40
4016,6,52.25551,20.997688,2025-01-20 21:14:39
4019,23,52.246754,20.938856,2025-01-20 21:14:37
4102,4,52.18888,21.024546,2025-01-20 21:14:36
4104,17,52.181953,20.988672,2025-01-20 21:14:31
4105,4,52.27328,21.032276,2025-01-20 21:14:38
4106,4,52.31112,21.012949,2025-01-20 21:14:35
4108,17,52.273243,20.967863,2025-01-20 21:14:37
4114,17,52.332176,20.941694,2025-01-20 21:14:37
4115,4,52.235214,21.008482,2025-01-20 21:14:35
4116,4,52.258762,21.002296,2025-01-20 21:14:35
4118,4,52.311256,21.0135,2025-01-20 21:14:34
4201,14,52.19981,21.037205,2025-01-20 21:14:37
4202,16,52.206398,21.031282,2025-01-20 21:14:38
4203,2,52.292263,20.929895,2025-01-20 21:14:38
4204,2,52.31854,20.952578,2025-01-20 21:14:37
4213,11,52.213165,21.021292,2025-01-20 21:14:40
4215,16,52.206593,21.031092,2025-01-20 21:14:42
4217,16,52.210915,21.020756,2025-01-20 21:14:35
4218,16,52.18884,21.00275,2025-01-20 21:14:41
4219,14,52.157543,21.075842,2025-01-20 21:14:39
4223,16,52.22924,21.01219,2025-01-20 21:14:42
4224,14,52.18639,21.001072,2025-01-20 21:14:24
4226,16,52.157093,21.076572,2025-01-20 21:14:41
4227,16,52.19086,21.046242,2025-01-20 21:14:24
4228,14,52.220047,20.999975,2025-01-20 21:14:41
4229,11,52.228043,20.958221,2025-01-20 21:14:38
4230,14,52.21623,20.981028,2025-01-20 21:14:35
4231,16,52.271027,20.943855,2025-01-20 21:14:38
4232,11,52.220104,21.008348,2025-01-20 21:14:37
4233,14,52.209885,20.982038,2025-01-20 21:14:37
4234,14,52.196514,21.024147,2025-01-20 21:14:38
4235,16,52.24253,21.003635,2025-01-20 21:14:38
4236,16,52.157257,21.076101,2025-01-20 21:14:38
4237,16,52.164246,21.070097,2025-01-20 21:14:41
4238,16,52.186684,21.00111,2025-01-20 21:14:08
4239,11,52.186573,21.000687,2025-01-20 21:14:36
4240,11,52.186302,21.000519,2025-01-20 21:14:40
4246,11,52.18896,21.01483,2025-01-20 21:14:39
4248,16,52.18897,21.0108,2025-01-20 21:14:41
4249,16,52.224773,20.930872,2025-01-20 21:14:41
4253,11,52.186607,21.00049,2025-01-20 21:14:37
4254,16,52.251186,20.986132,2025-01-20 21:14:39
4255,14,52.186283,21.000778,2025-01-20 21:14:38
4256,16,52.299587,20.930885,2025-01-20 21:13:51
4258,14,52.21428,21.021164,2025-01-20 21:14:41
4259,16,52.271133,20.942974,2025-01-20 21:14:37
4261,17,52.33031,20.94136,2025-01-20 21:14:36
4263,16,52.18715,20.999273,2025-01-20 21:14:41
4265,14,52.172184,21.065903,2025-01-20 21:14:40
4266,16,52.253963,20.983215,2025-01-20 21:14:34
4267,16,52.18879,21.000462,2025-01-20 21:14:39
4271,16,52.16052,21.072002,2025-01-20 21:14:33
4272,16,52.223427,21.015535,2025-01-20 21:14:37
4278,33,52.299046,20.930132,2025-01-20 21:14:35
4279,17,52.25366,20.983377,2025-01-20 21:14:35
4281,16,52.18631,21.051054,2025-01-20 21:14:36
4282,33,52.29182,20.929918,2025-01-20 21:14:39
4284,2,52.34143,20.950497,2025-01-20 21:14:39
4285,17,52.27229,20.971382,2025-01-20 21:14:31
1276,28,52.29979,20.928322,2025-01-20 21:15:30
1284,28,52.24138,20.912626,2025-01-20 21:15:31
1290,33,52.248455,20.988064,2025-01-20 21:15:30
1300,22,52.253,20.981192,2025-01-20 21:15:29
1306,7,52.22973,21.01114,2025-01-20 21:15:26
1310,28,52.3008,20.93058,2025-01-20 21:15:30
1314,28,52.238724,20.900917,2025-01-20 21:15:31
1318,18,52.229206,21.012093,2025-01-20 21:15:29
1330,17,52.340675,20.950165,2025-01-20 21:15:32
1336,28,52.26347,21.02082,2025-01-20 21:15:30
1346,28,52.26411,20.972534,2025-01-20 21:15:28
1356,28,52.239048,20.91193,2025-01-20 21:15:30
1360,33,52.239216,20.99581,2025-01-20 21:15:31
1362,18,52.252403,20.998175,2025-01-20 21:15:27
1364,26,52.28137,20.92399,2025-01-20 21:15:30
1366,22,52.278202,20.933973,2025-01-20 21:15:29
1368,33,52.271828,20.944672,2025-01-20 21:15:31
1372,33,52.280277,20.928286,2025-01-20 21:15:29
1380,33,52.29121,20.929802,2025-01-20 21:15:30
1381,7,52.181454,20.949556,2025-01-20 21:15:31
1390,1,52.229546,20.98517,2025-01-20 21:15:29
1392,26,52.23555,20.975283,2025-01-20 21:15:33
1420,28,52.253212,21.050354,2025-01-20 21:15:26
1428,3,52.25161,21.03845,2025-01-20 21:15:30
1434,22,52.227566,20.986904,2025-01-20 21:15:31
1438,4,52.253128,21.030802,2025-01-20 21:15:28
1444,3,52.256027,21.054161,2025-01-20 21:15:27
1466,15,52.18692,21.00006,2025-01-20 21:15:33
2008,26,52.30484,21.024939,2025-01-20 21:15:29
2010,25,52.23211,20.968765,2025-01-20 21:15:11
2014,25,52.231346,20.983517,2025-01-20 21:15:28
2016,25,52.276382,21.02919,2025-01-20 21:15:29
2022,22,52.232,21.021585,2025-01-20 21:15:32
2028,24,52.23194,20.972147,2025-01-20 21:15:30
2030,25,52.23229,20.96871,2025-01-20 21:15:27
2032,23,52.231544,20.969564,2025-01-20 21:15:30
2034,24,52.236885,20.979824,2025-01-20 21:15:28
2038,26,52.232765,20.972818,2025-01-20 21:15:31
2040,26,52.24461,21.085106,2025-01-20 21:15:31
2044,26,52.231922,20.971703,2025-01-20 21:15:31
2050,20,52.23829,20.971567,2025-01-20 21:15:31
2054,1,52.21886,20.98337,2025-01-20 21:15:26
2056,22,52.234158,20.973206,2025-01-20 21:15:27
2062,4,52.168186,21.015987,2025-01-20 21:15:31
2064,1,52.30432,21.025417,2025-01-20 21:15:31
2066,20,52.236,20.977205,2025-01-20 21:15:31
2068,23,52.231915,20.971718,2025-01-20 21:15:31
2070,25,52.23192,20.972006,2025-01-20 21:15:32
2078,4,52.190693,21.024519,2025-01-20 21:15:29
2084,18,52.186626,21.00007,2025-01-20 21:15:32
2090,15,52.220398,21.007292,2025-01-20 21:15:29
2092,18,52.227604,21.013102,2025-01-20 21:15:31
2096,4,52.21052,21.020983,2025-01-20 21:15:26
2100,18,52.181915,20.988935,2025-01-20 21:15:24
2122,10,52.186295,21.000223,2025-01-20 21:15:29
2130,4,52.186344,21.000063,2025-01-20 21:15:28
2134,15,52.186707,21.00018,2025-01-20 21:15:30
2140,20,52.253227,20.898092,2025-01-20 21:15:29
2144,23,52.260216,20.924875,2025-01-20 21:15:25
2148,25,52.305733,21.024284,2025-01-20 21:15:33
2154,25,52.304665,21.025347,2025-01-20 21:15:32
2158,25,52.305122,21.024754,2025-01-20 21:15:30
2160,4,52.304337,21.025402,2025-01-20 21:15:30
3002,25,52.25486,21.053709,2025-01-20 21:15:31
3003,7,52.23483,21.035442,2025-01-20 21:15:26
3011,6,52.24556,21.080427,2025-01-20 21:15:33
3014,28,52.25285,21.049965,2025-01-20 21:15:32
3016,9,52.23069,21.015678,2025-01-20 21:15:29
3017,28,52.255703,21.033855,2025-01-20 21:15:32
3019,25,52.251873,21.037989,2025-01-20 21:15:29
3022,25,52.255825,21.054722,2025-01-20 21:15:29
3023,22,52.225098,20.98973,2025-01-20 21:15:31
3026,22,52.246525,21.06378,2025-01-20 21:15:29
3028,22,52.256252,21.056316,2025-01-20 21:15:28
3103,17,52.26014,20.980885,2025-01-20 21:15:28
3106,17,52.187553,21.00066,2025-01-20 21:15:31
3107,15,52.26042,20.99454,2025-01-20 21:15:26
3108,17,52.208927,21.007675,2025-01-20 21:15:32
3110,17,52.181923,20.988857,2025-01-20 21:15:32
3112,15,52.175987,20.943747,2025-01-20 21:15:31
3113,17,52.18684,21.000591,2025-01-20 21:15:25
3116,9,52.242054,21.070412,2025-01-20 21:15:30
3118,7,52.253918,21.05363,2025-01-20 21:15:29
3119,10,52.172672,21.019482,2025-01-20 21:15:31
3121,9,52.24458,21.084955,2025-01-20 21:15:28
3122,1,52.28337,21.033957,2025-01-20 21:15:31
3123,26,52.25409,21.033209,2025-01-20 21:15:32
3125,10,52.23878,20.900951,2025-01-20 21:15:31
3128,17,52.27278,20.971846,2025-01-20 21:15:22
3130,1,52.256485,21.055784,2025-01-20 21:15:28
3134,18,52.189613,21.021688,2025-01-20 21:15:32
3135,9,52.2376,21.049063,2025-01-20 21:15:30
3136,1,52.29879,21.0217,2025-01-20 21:15:31
3139,33,52.206657,21.002724,2025-01-20 21:15:31
3140,3,52.29875,21.021627,2025-01-20 21:15:28
3141,9,52.21609,20.980885,2025-01-20 21:15:32
3148,26,52.23258,20.971409,2025-01-20 21:15:29
3151,1,52.262447,21.015049,2025-01-20 21:15:26
3152,1,52.267708,21.034792,2025-01-20 21:15:30
3154,24,52.238884,21.055159,2025-01-20 21:15:27
3156,26,52.238186,20.913443,2025-01-20 21:15:24
3159,3,52.30721,21.024569,2025-01-20 21:15:30
3160,9,52.197002,20.964085,2025-01-20 21:15:26
3161,6,52.25703,21.055088,2025-01-20 21:15:31
3163,33,52.211994,21.00658,2025-01-20 21:15:30
3164,20,52.2598,20.897778,2025-01-20 21:15:26
3165,22,52.264317,20.971802,2025-01-20 21:15:32
3171,1,52.281857,21.030083,2025-01-20 21:15:31
3172,24,52.260155,20.924906,2025-01-20 21:15:25
3173,26,52.29206,20.93006,2025-01-20 21:15:30
3174,24,52.24261,21.101679,2025-01-20 21:15:26
3175,23,52.252514,21.029402,2025-01-20 21:15:27
3176,1,52.256138,21.054651,2025-01-20 21:15:31
3178,33,52.227432,21.0022,2025-01-20 21:15:25
3180,3,52.238094,21.12018,2025-01-20 21:15:25
3183,23,52.23187,20.972498,2025-01-20 21:15:27
3184,10,52.190613,21.024576,2025-01-20 21:15:23
3185,10,52.239143,20.903608,2025-01-20 21:15:29
3186,9,52.18724,21.000568,2025-01-20 21:15:32
3187,24,52.232666,20.972454,2025-01-20 21:15:32
3189,1,52.258053,20.994968,2025-01-20 21:15:29
3190,1,52.304337,21.025553,2025-01-20 21:15:27
3194,10,52.1681,21.015959,2025-01-20 21:15:12
3195,20,52.244648,21.00205,2025-01-20 21:15:28
3196,1,52.236237,20.98047,2025-01-20 21:15:30
3198,1,52.298492,21.021914,2025-01-20 21:15:27
3199,1,52.245316,20.977144,2025-01-20 21:15:29
3200,26,52.23072,20.954859,2025-01-20 21:15:28
3202,33,52.26399,20.972994,2025-01-20 21:15:29
3203,1,52.256466,21.056349,2025-01-20 21:15:29
3206,9,52.25689,21.054562,2025-01-20 21:15:32
3207,1,52.256355,21.052977,2025-01-20 21:15:33
3209,24,52.23033,21.013872,2025-01-20 21:15:24
3210,20,52.256134,21.055977,2025-01-20 21:15:24
3212,1,52.304188,21.025116,2025-01-20 21:15:31
3213,1,52.209793,20.982014,2025-01-20 21:15:32
3214,26,52.260006,20.92346,2025-01-20 21:15:28
3215,3,52.269703,21.036402,2025-01-20 21:15:22
3216,9,52.176136,20.943785,2025-01-20 21:15:29
3220,22,52.247272,21.053349,2025-01-20 21:15:30
3222,33,52.18658,21.00059,2025-01-20 21:15:25
3223,10,52.2111,21.020597,2025-01-20 21:15:29
3224,7,52.210163,20.975721,2025-01-20 21:15:27
3226,22,52.26805,20.958258,2025-01-20 21:15:29
3229,9,52.183224,20.9515,2025-01-20 21:15:33
3231,9,52.238243,21.11893,2025-01-20 21:15:31
3233,26,52.26383,20.928028,2025-01-20 21:15:29
3236,17,52.3062,21.023994,2025-01-20 21:15:33
3237,7,52.17597,20.943901,2025-01-20 21:15:30
3242,15,52.211533,20.976944,2025-01-20 21:15:27
3243,10,52.229317,20.977966,2025-01-20 21:15:29
3245,17,52.186394,21.00211,2025-01-20 21:15:28
3246,17,52.200035,21.000877,2025-01-20 21:15:28
3247,18,52.211357,21.02047,2025-01-20 21:15:28
3248,15,52.183353,20.951729,2025-01-20 21:15:32
3249,9,52.188286,21.000431,2025-01-20 21:15:29
3250,9,52.186,20.998613,2025-01-20 21:15:30
3251,17,52.225834,21.003305,2025-01-20 21:15:25
3252,9,52.18631,21.000652,2025-01-20 21:15:31
3253,26,52.247772,21.018385,2025-01-20 21:15:27
3257,24,52.238274,21.118773,2025-01-20 21:15:31
3259,3,52.298508,21.021906,2025-01-20 21:15:25
3260,9,52.24091,21.10988,2025-01-20 21:15:30
3261,24,52.260437,20.92525,2025-01-20 21:15:30
3262,1,52.21908,20.984634,2025-01-20 21:15:26
3265,1,52.304623,21.025213,2025-01-20 21:15:31
3266,25,52.232018,20.98304,2025-01-20 21:15:28
3267,9,52.233856,21.0308,2025-01-20 21:15:29
3268,9,52.22011,20.984455,2025-01-20 21:15:32
3271,15,52.27527,20.980495,2025-01-20 21:15:26
3273,26,52.24472,21.084513,2025-01-20 21:15:27
3275,9,52.219368,20.98665,2025-01-20 21:15:29
3276,9,52.22531,20.990496,2025-01-20 21:15:32
3277,18,52.18879,21.002645,2025-01-20 21:15:26
3278,26,52.226727,20.94448,2025-01-20 21:15:30
3279,1,52.298565,21.022118,2025-01-20 21:15:25
3280,22,52.27136,20.943941,2025-01-20 21:14:53
3285,33,52.206955,21.00266,2025-01-20 21:15:25
3287,26,52.291843,20.929848,2025-01-20 21:15:27
3288,23,52.232708,20.971613,2025-01-20 21:15:33
3289,20,52.231728,20.968782,2025-01-20 21:15:32
3291,23,52.26024,21.042898,2025-01-20 21:15:30
3293,23,52.240067,20.988047,2025-01-20 21:15:31
3294,24,52.244484,20.965958,2025-01-20 21:15:28
3502,2,52.291584,20.929022,2025-01-20 21:14:37
3603,17,52.186314,21.000788,2025-01-20 21:15:33
3604,31,52.183323,21.00233,2025-01-20 21:15:32
3606,31,52.23021,21.011486,2025-01-20 21:15:32
3613,17,52.239265,20.995789,2025-01-20 21:15:33
3614,31,52.189323,21.019638,2025-01-20 21:15:32
3620,10,52.232872,20.996902,2025-01-20 21:15:34
3622,31,52.18168,20.989107,2025-01-20 21:15:34
3626,33,52.25887,20.981104,2025-01-20 21:15:35
3627,18,52.2783,21.011705,2025-01-20 21:15:30
3628,2,52.293102,20.929861,2025-01-20 21:15:31
3631,18,52.290577,21.002106,2025-01-20 21:15:32
3637,24,52.229267,21.009026,2025-01-20 21:15:30
3640,11,52.233894,20.97298,2025-01-20 21:15:35
3641,11,52.232616,20.97235,2025-01-20 21:15:35
3643,11,52.224617,20.931177,2025-01-20 21:15:31
3644,11,52.23296,20.973112,2025-01-20 21:15:34
3645,11,52.207077,21.047834,2025-01-20 21:15:34
3646,11,52.231525,20.969637,2025-01-20 21:15:32
3647,23,52.25167,20.914667,2025-01-20 21:15:33
3649,17,52.18086,20.991161,2025-01-20 21:15:33
3802,27,52.236797,20.979624,2025-01-20 21:15:30
3804,20,52.269146,21.018414,2025-01-20 21:15:34
3805,20,52.25879,21.025833,2025-01-20 21:15:35
3806,27,52.27284,20.97197,2025-01-20 21:15:28
3812,20,52.231853,20.971802,2025-01-20 21:15:32
3813,27,52.239407,20.97784,2025-01-20 21:15:34
3816,20,52.290596,21.002136,2025-01-20 21:15:35
3817,27,52.232018,20.973213,2025-01-20 21:15:30
3819,27,52.224823,20.931053,2025-01-20 21:15:30
3821,27,52.23989,20.97759,2025-01-20 21:15:33
3822,13,52.23244,20.970737,2025-01-20 21:15:31
3823,13,52.232162,20.973433,2025-01-20 21:15:33
4001,6,52.299717,20.928843,2025-01-20 21:15:34
4005,6,52.299503,20.931593,2025-01-20 21:15:18
4007,6,52.296993,20.943735,2025-01-20 21:15:25
4008,15,52.21897,20.99918,2025-01-20 21:15:31
4010,6,52.26998,20.981836,2025-01-20 21:15:27
4011,15,52.253304,20.997961,2025-01-20 21:15:28
4012,6,52.292114,20.929844,2025-01-20 21:15:27
4014,6,52.272987,20.968615,2025-01-20 21:15:29
4015,28,52.265175,20.968626,2025-01-20 21:15:29
4016,6,52.256607,21.000122,2025-01-20 21:15:29
4019,23,52.24682,20.936335,2025-01-20 21:15:32
4102,4,52.18946,21.024565,2025-01-20 21:15:28
4104,17,52.181953,20.988672,2025-01-20 21:15:28
4105,4,52.269474,21.036644,2025-01-20 21:15:29
4106,4,52.31112,21.01295,2025-01-20 21:15:31
4108,17,52.272152,20.971933,2025-01-20 21:15:28
4114,17,52.33722,20.94261,2025-01-20 21:15:27
4115,4,52.23108,21.011026,2025-01-20 21:15:31
4116,4,52.258717,21.002312,2025-01-20 21:15:18
4118,4,52.311016,21.011436,2025-01-20 21:15:26
4201,14,52.20156,21.035625,2025-01-20 21:15:32
4202,16,52.206932,21.029766,2025-01-20 21:15:33
4203,2,52.292274,20.92988,2025-01-20 21:15:28
4204,2,52.316746,20.960148,2025-01-20 21:15:27
4213,11,52.215084,21.020782,2025-01-20 21:15:31
4215,16,52.207188,21.028809,2025-01-20 21:15:32
4217,16,52.211315,21.023968,2025-01-20 21:15:31
4218,16,52.188835,21.002216,2025-01-20 21:15:31
4219,14,52.157543,21.075842,2025-01-20 21:15:34
4223,16,52.22924,21.012182,2025-01-20 21:15:32
4224,14,52.186382,21.00106,2025-01-20 21:15:24
4226,16,52.157093,21.076572,2025-01-20 21:15:31
4227,16,52.189228,21.047956,2025-01-20 21:15:24
4228,14,52.220222,21.00432,2025-01-20 21:15:31
4229,11,52.228035,20.958221,2025-01-20 21:15:33
4230,14,52.213085,20.978247,2025-01-20 21:15:30
4231,16,52.271034,20.94385,2025-01-20 21:15:33
4232,11,52.220013,21.012897,2025-01-20 21:15:28
4233,14,52.209877,20.982038,2025-01-20 21:15:32
4234,14,52.194916,21.02428,2025-01-20 21:15:31
4235,16,52.23926,21.005507,2025-01-20 21:15:28
4236,16,52.15723,21.076132,2025-01-20 21:15:28
4237,16,52.168224,21.068617,2025-01-20 21:15:31
4238,16,52.186684,21.00111,2025-01-20 21:15:08
4239,11,52.186573,21.000687,2025-01-20 21:15:28
4240,11,52.186504,21.0005,2025-01-20 21:15:33
4246,11,52.188953,21.011642,2025-01-20 21:15:29
4248,16,52.188984,21.008228,2025-01-20 21:15:31
4249,16,52.224426,20.930271,2025-01-20 21:15:32
4253,11,52.186607,21.00049,2025-01-20 21:15:33
4254,16,52.25133,20.98541,2025-01-20 21:15:30
4255,14,52.186317,21.000744,2025-01-20 21:15:30
4256,16,52.299587,20.930885,2025-01-20 21:13:51
4258,14,52.212234,21.020803,2025-01-20 21:15:31
4259,16,52.27097,20.943277,2025-01-20 21:15:34
4261,17,52.32728,20.94093,2025-01-20 21:15:31
4263,16,52.18715,20.999273,2025-01-20 21:15:31
4265,14,52.16993,21.067972,2025-01-20 21:15:31
4266,16,52.251816,20.985003,2025-01-20 21:15:29
4267,16,52.18859,21.00029,2025-01-20 21:15:29
4271,16,52.159615,21.073116,2025-01-20 21:15:30
4272,16,52.221664,21.01682,2025-01-20 21:15:28
4273,2,52.318996,20.951838,2025-01-20 21:15:33
4278,33,52.29983,20.931067,2025-01-20 21:15:23
4279,17,52.251274,20.985449,2025-01-20 21:15:31
4281,16,52.188457,21.048769,2025-01-20 21:15:32
4282,33,52.291798,20.929932,2025-01-20 21:15:34
4284,2,52.341393,20.950428,2025-01-20 21:15:30
4285,17,52.27353,20.967281,2025-01-20 21:15:26
1276,28,52.299843,20.928333,2025-01-20 21:16:41
1284,28,52.239094,20.911892,2025-01-20 21:16:37
1290,33,52.25098,20.986162,2025-01-20 21:16:38
1300,22,52.255165,20.982315,2025-01-20 21:16:40
1306,7,52.229725,21.011143,2025-01-20 21:16:32
1310,28,52.300224,20.92952,2025-01-20 21:16:37
1314,28,52.23871,20.90089,2025-01-20 21:16:37
1318,18,52.232113,21.01039,2025-01-20 21:16:35
1330,17,52.34068,20.950167,2025-01-20 21:16:38
1336,28,52.26248,21.015053,2025-01-20 21:16:35
1346,28,52.266315,20.964481,2025-01-20 21:16:35
1356,28,52.239944,20.91296,2025-01-20 21:16:37
1360,33,52.236153,20.997087,2025-01-20 21:16:36
1362,18,52.249485,20.998905,2025-01-20 21:16:27
1364,26,52.27967,20.929905,2025-01-20 21:16:41
1366,22,52.280178,20.928446,2025-01-20 21:16:39
1368,33,52.270542,20.949306,2025-01-20 21:16:36
1372,33,52.28123,20.924675,2025-01-20 21:16:35
1380,33,52.289845,20.92912,2025-01-20 21:16:37
1381,7,52.185806,20.95422,2025-01-20 21:16:39
1390,1,52.22569,20.988459,2025-01-20 21:16:35
1392,26,52.234863,20.972511,2025-01-20 21:16:39
1420,28,52.25425,21.053736,2025-01-20 21:16:34
1428,3,52.249832,21.041792,2025-01-20 21:16:40
1434,22,52.225258,20.988771,2025-01-20 21:16:37
1438,4,52.254593,21.03427,2025-01-20 21:16:40
1444,3,52.256004,21.054152,2025-01-20 21:16:37
1466,15,52.186935,21.00006,2025-01-20 21:16:38
2008,26,52.30484,21.02494,2025-01-20 21:16:40
2010,25,52.2317,20.968895,2025-01-20 21:16:11
2014,25,52.234447,20.981441,2025-01-20 21:16:38
2016,25,52.28083,21.026188,2025-01-20 21:16:40
2022,22,52.231976,21.021544,2025-01-20 21:16:34
2028,24,52.231937,20.972147,2025-01-20 21:16:37
2030,25,52.23215,20.968777,2025-01-20 21:16:38
2032,23,52.231647,20.969873,2025-01-20 21:16:36
2034,24,52.235657,20.975922,2025-01-20 21:16:36
2038,26,52.232754,20.972887,2025-01-20 21:16:39
2040,26,52.244564,21.08518,2025-01-20 21:16:37
2044,26,52.231922,20.9717,2025-01-20 21:16:34
2050,20,52.2375,20.971922,2025-01-20 21:16:36
2054,1,52.22263,20.986692,2025-01-20 21:16:32
2056,22,52.234142,20.973173,2025-01-20 21:16:38
2062,4,52.168182,21.015982,2025-01-20 21:16:37
2064,1,52.30412,21.025581,2025-01-20 21:16:34
2066,20,52.235195,20.973475,2025-01-20 21:16:36
2068,23,52.231915,20.971718,2025-01-20 21:16:37
2070,25,52.23192,20.972012,2025-01-20 21:16:39
2078,4,52.19009,21.024553,2025-01-20 21:16:37
2084,18,52.186623,21.000069,2025-01-20 21:16:33
2090,15,52.220535,21.003164,2025-01-20 21:16:36
2092,18,52.22725,21.013298,2025-01-20 21:16:37
2096,4,52.211765,21.020542,2025-01-20 21:16:33
2100,18,52.18191,20.988937,2025-01-20 21:16:24
2122,10,52.186295,21.00022,2025-01-20 21:16:35
2130,4,52.186344,21.000063,2025-01-20 21:16:34
2134,15,52.186676,21.000212,2025-01-20 21:16:36
2140,20,52.25762,20.89759,2025-01-20 21:16:40
2144,23,52.260227,20.924875,2025-01-20 21:16:36
2148,25,52.305733,21.024286,2025-01-20 21:16:39
2154,25,52.304726,21.025259,2025-01-20 21:16:37
2158,25,52.30512,21.024755,2025-01-20 21:16:36
3002,25,52.256687,21.05386,2025-01-20 21:16:33
3003,7,52.233757,21.030184,2025-01-20 21:16:37
3011,6,52.24536,21.0835,2025-01-20 21:16:39
3014,28,52.252823,21.04997,2025-01-20 21:16:38
3016,9,52.23158,21.02012,2025-01-20 21:16:35
3017,28,52.253872,21.03565,2025-01-20 21:16:37
3019,25,52.25041,21.040688,2025-01-20 21:16:35
3022,25,52.25555,21.053278,2025-01-20 21:16:35
3023,22,52.226025,20.988178,2025-01-20 21:16:37
3026,22,52.24687,21.058607,2025-01-20 21:16:34
3028,22,52.256184,21.055977,2025-01-20 21:16:36
3103,17,52.263172,20.979313,2025-01-20 21:16:36
3106,17,52.187553,21.000687,2025-01-20 21:16:32
3107,15,52.25635,20.997156,2025-01-20 21:16:38
3108,17,52.21232,21.006561,2025-01-20 21:16:37
3110,17,52.181923,20.98886,2025-01-20 21:16:37
3112,15,52.17595,20.944565,2025-01-20 21:16:37
3113,17,52.186844,21.000591,2025-01-20 21:16:34
3116,9,52.240475,21.062664,2025-01-20 21:16:37
3118,7,52.255863,21.052946,2025-01-20 21:16:36
3119,10,52.170074,21.01857,2025-01-20 21:16:38
3121,9,52.244556,21.084927,2025-01-20 21:16:34
